Fecha,Cierre,Apertura,Máximo,Mínimo,Vol.,% var.
31.03.2015,116.45,117,117.6,114.9,1.92M,-1.31%
30.03.2015,118,117.1,118.55,116.7,1.20M,1.64%
27.03.2015,116.1,117.1,118.85,114.9,1.87M,-0.30%
26.03.2015,116.45,112.85,116.45,110.55,2.38M,2.01%
25.03.2015,114.15,115.9,116.95,113.85,1.58M,-0.83%
24.03.2015,115.1,112.8,115.6,111.8,1.94M,1.19%
23.03.2015,113.75,116.7,116.7,113.4,1.70M,-2.57%
20.03.2015,116.75,116.9,118.35,116.1,2.99M,0.13%
19.03.2015,116.6,115.35,117.05,114.2,2.54M,0.60%
18.03.2015,115.9,121.25,121.7,113.7,4.16M,-4.21%
17.03.2015,121,123.3,123.75,120.1,2.16M,-1.31%
16.03.2015,122.6,120.5,123.4,120.35,2.00M,2.21%
13.03.2015,119.95,119.7,120.1,117.2,1.48M,1.18%
12.03.2015,118.55,119.2,119.25,116.35,2.21M,-0.67%
11.03.2015,119.35,113.8,119.65,113.8,2.28M,4.97%
10.03.2015,113.7,114.35,114.95,112.25,1.56M,-0.57%
09.03.2015,114.35,115,115.2,114,1.38M,-0.82%
06.03.2015,115.3,114.95,116.3,114.35,1.31M,0.70%
05.03.2015,114.5,114.05,114.7,113.15,1.34M,1.33%
04.03.2015,113,111.9,113.2,110.6,1.95M,1.80%
03.03.2015,111,114.2,114.75,110.95,1.39M,-2.80%
02.03.2015,114.2,113.5,114.85,112.7,1.50M,1.06%
27.02.2015,113,111.9,113,110.45,1.76M,0.89%
26.02.2015,112,109.7,112.05,109.65,1.32M,2.14%
25.02.2015,109.65,110.8,111,109.1,1.32M,-0.90%
24.02.2015,110.65,111.4,111.7,109.6,1.40M,-0.90%
23.02.2015,111.65,112.45,112.95,110.9,1.21M,0.50%
20.02.2015,111.1,109.45,111.2,109,2.28M,1.51%
19.02.2015,109.45,108.35,109.65,107.85,1.03M,0.64%
18.02.2015,108.75,107.5,108.75,107.25,952.73K,1.87%
17.02.2015,106.75,106.15,106.95,104.4,989.42K,0.14%
16.02.2015,106.6,107.15,107.45,106.1,726.57K,-1.11%
13.02.2015,107.8,107.75,107.95,106.9,1.15M,1.03%
12.02.2015,106.7,104.75,107.5,104.75,1.29M,2.15%
11.02.2015,104.45,104.65,105,103.4,859.05K,-0.24%
10.02.2015,104.7,102.75,105.6,102.45,1.60M,2.15%
09.02.2015,102.5,105.5,105.75,101.45,1.96M,-4.07%
06.02.2015,106.85,106.75,107.2,105.8,943.31K,0.19%
05.02.2015,106.65,105.85,108.35,105.6,1.39M,0.00%
04.02.2015,106.65,105.8,106.65,104.65,1.33M,0.33%
03.02.2015,106.3,105.05,108.15,104.5,1.99M,1.97%
02.02.2015,104.25,103.65,104.65,102.75,1.11M,0.82%
30.01.2015,103.4,103.9,104,102.45,1.64M,0.44%
29.01.2015,102.95,102.2,103.25,101.2,1.40M,-0.15%
28.01.2015,103.1,103,103.65,101.35,1.47M,1.08%
27.01.2015,102,103.05,104.65,101.25,2.66M,-3.09%
26.01.2015,105.25,102.4,105.55,102.25,2.07M,2.38%
23.01.2015,102.8,99.27,103.3,99.16,3.80M,4.86%
22.01.2015,98.04,95.33,98.53,95.08,3.26M,3.29%
21.01.2015,94.92,94.49,95.25,93.66,2.12M,0.19%
20.01.2015,94.74,94.45,95.41,94.33,1.85M,0.55%
19.01.2015,94.22,94.05,95.11,93.35,1.51M,0.67%
16.01.2015,93.59,90.7,94,90.32,2.77M,2.77%
15.01.2015,91.07,89.68,91.29,86.88,2.37M,2.58%
14.01.2015,88.78,89,90.48,88.57,2.08M,-2.04%
13.01.2015,90.63,88.65,91.35,88.59,1.69M,2.23%
12.01.2015,88.65,88,89.17,87.13,1.93M,0.56%
09.01.2015,88.16,89,90.05,87.48,1.98M,-1.38%
08.01.2015,89.39,87.52,89.87,86.88,1.84M,3.59%
07.01.2015,86.29,86.4,87.05,85.27,1.24M,0.54%
06.01.2015,85.83,85.8,87.12,84.55,1.84M,0.88%
05.01.2015,85.08,87.18,87.23,84.55,2.31M,-3.33%
02.01.2015,88.01,88.6,89.59,87.38,1.53M,-1.96%
30.12.2014,89.77,90.7,90.79,89.6,599.97K,-1.36%
29.12.2014,91.01,90.8,91.07,89.06,759.81K,0.20%
23.12.2014,90.83,90.19,90.83,89.74,786.73K,0.90%
22.12.2014,90.02,90.47,90.95,89.6,848.06K,0.09%
19.12.2014,89.94,91,91.4,88.64,2.72M,-0.43%
18.12.2014,90.33,89,90.33,88.5,1.78M,3.23%
17.12.2014,87.5,86.76,88.04,86.56,1.49M,-0.64%
16.12.2014,88.06,85.36,88.06,83.26,3.19M,3.59%
15.12.2014,85.01,87.76,88.85,85.01,1.72M,-3.38%
12.12.2014,87.98,89.7,89.95,87.85,1.31M,-2.58%
11.12.2014,90.31,89.81,90.85,89.41,1.41M,0.58%
10.12.2014,89.79,89.7,90.55,89.29,1.31M,1.00%
09.12.2014,88.9,90.06,91.17,88.9,1.86M,-2.95%
08.12.2014,91.6,92.11,92.37,91.52,777.89K,-0.81%
05.12.2014,92.35,90.7,92.49,90.1,1.79M,2.76%
04.12.2014,89.87,91.22,92.65,89.59,2.13M,-1.51%
03.12.2014,91.25,91.55,91.99,90.25,1.62M,-0.61%
02.12.2014,91.81,92.5,92.99,91.32,1.48M,-0.46%
01.12.2014,92.23,91.1,92.23,90.75,1.39M,0.30%
28.11.2014,91.95,91.49,91.95,91.11,1.06M,0.50%
27.11.2014,91.49,90.73,91.59,90.16,1.17M,1.12%
26.11.2014,90.48,90.4,90.97,89.7,1.16M,0.14%
25.11.2014,90.35,89.78,90.6,89.5,1.66M,1.06%
24.11.2014,89.4,88.19,90.11,87.84,1.70M,1.41%
21.11.2014,88.16,85.4,88.42,85.32,3.61M,3.84%
20.11.2014,84.9,85,85.07,84.03,1.09M,0.18%
19.11.2014,84.75,84.4,85.33,83.8,1.21M,0.38%
18.11.2014,84.43,83.5,84.61,83.16,1.23M,1.16%
17.11.2014,83.46,82.16,83.7,81.73,1.22M,0.48%
14.11.2014,83.06,83,83.51,82.05,1.32M,0.41%
13.11.2014,82.72,83.06,83.76,82.3,1.41M,0.01%
12.11.2014,82.71,83.8,84.07,82.23,1.64M,-1.90%
11.11.2014,84.31,83.72,84.58,83.32,1.28M,0.48%
10.11.2014,83.91,83.16,84.25,82.63,1.14M,0.70%
07.11.2014,83.33,85.08,85.22,82.67,1.55M,-1.24%
06.11.2014,84.38,83.64,85.58,83.41,1.86M,0.63%
05.11.2014,83.85,83,84.76,83,1.75M,1.16%
04.11.2014,82.89,84.9,85.03,82.07,2.95M,-2.79%
03.11.2014,85.27,85.4,85.98,84.96,1.86M,-0.06%
31.10.2014,85.32,84.76,85.67,84.25,2.14M,2.76%
30.10.2014,83.03,83.65,84.47,81.2,1.90M,0.44%
29.10.2014,82.67,83.11,83.5,82.54,1.10M,0.30%
28.10.2014,82.42,81.85,82.64,81.59,1.25M,1.39%
27.10.2014,81.29,82.99,83.16,80.28,1.44M,-1.22%
24.10.2014,82.29,83.02,83.54,81.85,1.46M,-1.03%
23.10.2014,83.15,82.17,84.17,81.21,1.99M,0.68%
22.10.2014,82.59,82.12,82.93,81.66,2.30M,1.52%
21.10.2014,81.35,78.45,81.76,77.44,3.03M,2.19%
20.10.2014,79.61,80.5,80.69,78.82,1.67M,-1.19%
17.10.2014,80.57,78.62,80.75,77.99,3.40M,3.49%
16.10.2014,77.85,77.73,78.5,74.74,3.71M,0.57%
15.10.2014,77.41,79.78,79.81,76.37,2.91M,-2.59%
14.10.2014,79.47,78.9,80.86,78.12,2.63M,0.04%
13.10.2014,79.44,78.6,80.34,77.58,1.93M,-0.11%
10.10.2014,79.53,81.65,82.01,79.08,2.99M,-3.60%
09.10.2014,82.5,83,83.75,82.08,2.70M,1.55%
08.10.2014,81.24,81.94,82.34,80.73,1.92M,-1.32%
07.10.2014,82.33,81.61,83.17,81.08,2.32M,0.43%
06.10.2014,81.98,85.43,85.54,81.65,2.93M,-1.96%
02.10.2014,83.62,84.98,86.35,83.57,2.45M,-1.43%
01.10.2014,84.83,86,86.56,84.54,2.12M,-0.22%
30.09.2014,85.02,84.67,85.3,83.94,1.68M,-0.22%
29.09.2014,85.21,85.6,85.96,84.39,1.26M,-0.50%
26.09.2014,85.64,85.31,86.2,84.86,1.31M,0.46%
25.09.2014,85.25,86.73,87.44,84.96,1.76M,-1.77%
24.09.2014,86.79,85.25,86.82,84.63,2.12M,2.23%
23.09.2014,84.9,86.37,86.39,84.06,3.09M,-2.16%
22.09.2014,86.77,88.3,88.32,86.3,2.21M,-2.49%
19.09.2014,88.99,91.25,91.55,88.99,3.01M,-1.54%
18.09.2014,90.38,90.2,90.55,89.57,1.25M,0.65%
17.09.2014,89.8,89.99,90.47,89.58,1.19M,0.59%
16.09.2014,89.27,89.48,89.72,88.51,805.53K,-0.25%
15.09.2014,89.49,89.05,90.29,88.95,915.95K,0.07%
12.09.2014,89.43,90.18,90.22,88.86,829.48K,-0.63%
11.09.2014,90,90.95,90.96,89.02,1.18M,-0.37%
10.09.2014,90.33,90.45,90.8,89.89,1.13M,-1.00%
09.09.2014,91.24,91.71,92.31,90.64,1.03M,-0.73%
08.09.2014,91.91,92.23,92.75,91.35,875.53K,-0.15%
05.09.2014,92.05,91.67,92.59,91.12,1.38M,0.56%
04.09.2014,91.54,89.86,91.8,89.02,1.82M,1.70%
03.09.2014,90.01,88.09,90.54,87.99,1.72M,2.30%
02.09.2014,87.99,88.6,89.16,87.82,1.03M,-0.02%
01.09.2014,88.01,88.75,88.83,87.51,809.75K,-0.67%
29.08.2014,88.6,89.54,89.87,87.71,1.42M,-0.76%
28.08.2014,89.28,89.79,89.97,88.56,1.37M,-1.11%
27.08.2014,90.28,91.07,91.22,89.78,1.05M,-0.94%
26.08.2014,91.14,91.26,91.5,90.12,1.24M,0.01%
25.08.2014,91.13,90.5,91.25,90.3,1.02M,2.32%
22.08.2014,89.06,89.93,90.18,88.55,1.09M,-0.80%
21.08.2014,89.78,89.08,89.79,88.29,1.17M,1.32%
20.08.2014,88.61,89.2,89.25,87.66,977.00K,-0.46%
19.08.2014,89.02,88.5,89.24,88.3,841.67K,1.12%
18.08.2014,88.03,87.78,88.31,87.26,928.02K,2.08%
15.08.2014,86.24,88.69,89.25,86.02,1.96M,-2.31%
14.08.2014,88.28,87.73,88.89,87.2,1.11M,0.51%
13.08.2014,87.83,88.07,88.29,87.1,1.11M,0.72%
12.08.2014,87.2,88.67,88.98,86.99,1.22M,-1.83%
11.08.2014,88.83,87.75,89.16,87.53,1.63M,2.82%
08.08.2014,86.39,84.6,87.2,83.75,2.05M,0.22%
07.08.2014,86.2,88.21,88.92,85.86,2.10M,-2.09%
06.08.2014,88.04,87.85,88.64,86.31,2.15M,-0.52%
05.08.2014,88.5,91.66,91.74,87.66,2.95M,0.10%
04.08.2014,88.41,88.2,89.34,88.01,1.70M,0.89%
01.08.2014,87.63,89.36,89.46,86.88,2.11M,-1.91%
31.07.2014,89.34,91.39,91.39,89.02,1.79M,-1.79%
30.07.2014,90.97,91.56,92.53,90.72,1.23M,-0.61%
29.07.2014,91.53,92.4,92.81,90.92,1.83M,-0.74%
28.07.2014,92.21,94.37,94.37,91.69,1.99M,-2.22%
25.07.2014,94.3,95.05,95.78,93.97,1.50M,-1.27%
24.07.2014,95.51,94.46,95.64,93.64,1.11M,1.11%
23.07.2014,94.46,94.04,95.05,93.62,1.10M,0.52%
22.07.2014,93.97,93.44,94.45,93.03,1.22M,1.61%
21.07.2014,92.48,93.75,93.85,92.12,1.11M,-1.21%
18.07.2014,93.61,93.9,94.32,93.15,2.03M,-0.91%
17.07.2014,94.47,94.9,96.1,94.31,1.54M,-0.82%
16.07.2014,95.25,93.06,95.29,93.06,1.56M,3.00%
15.07.2014,92.48,92.78,93.9,92.04,1.05M,-0.38%
14.07.2014,92.83,92.65,93.1,91.58,963.38K,0.83%
11.07.2014,92.07,91.87,92.77,91.5,1.07M,0.71%
10.07.2014,91.42,92.7,92.7,90.5,1.47M,-1.40%
09.07.2014,92.72,92.97,93.27,92.1,915.62K,0.02%
08.07.2014,92.7,94.3,94.41,92.7,1.08M,-1.29%
07.07.2014,93.91,94.85,95.3,93.91,925.95K,-1.30%
04.07.2014,95.15,95.5,95.89,94.94,851.50K,-0.18%
03.07.2014,95.32,94.18,95.32,93.49,1.19M,1.53%
02.07.2014,93.88,93.3,94.73,93.23,1.09M,0.62%
01.07.2014,93.3,92.86,93.33,92.1,1.01M,0.73%
30.06.2014,92.62,92.5,93.32,92.35,1.11M,0.28%
27.06.2014,92.36,92.81,92.87,91.92,911.41K,-0.13%
26.06.2014,92.48,93.5,93.52,91.32,1.07M,-0.66%
25.06.2014,93.09,93.45,93.79,92.38,1.28M,-1.07%
24.06.2014,94.1,92.99,94.21,92.85,1.69M,2.84%
23.06.2014,91.5,92.53,92.55,91.2,824.02K,-1.15%
20.06.2014,92.56,92.65,93.48,92.47,2.70M,-0.12%
19.06.2014,92.67,92.5,92.86,92.04,1.36M,1.38%
18.06.2014,91.41,91.1,92.13,90.39,1.75M,0.73%
17.06.2014,90.75,91.45,91.95,90.47,1.03M,-0.20%
16.06.2014,90.93,90.34,91.14,90.26,858.92K,0.19%
13.06.2014,90.76,91.4,91.54,90.02,1.29M,-0.66%
12.06.2014,91.36,91.58,91.97,90.99,993.84K,-0.41%
11.06.2014,91.74,92.25,92.4,91.3,901.75K,-0.30%
10.06.2014,92.02,92.58,92.6,91.55,1.18M,-0.60%
09.06.2014,92.58,93.35,93.35,92.11,647.40K,-0.32%
06.06.2014,92.88,93,93.27,92.57,1.10M,0.13%
05.06.2014,92.76,91.39,92.84,90.95,1.82M,1.63%
04.06.2014,91.27,92.1,92.13,90.28,1.28M,-0.82%
03.06.2014,92.02,91.69,92.02,91.05,1.02M,0.59%
02.06.2014,91.48,91.75,92.49,90.79,1.09M,-0.66%
30.05.2014,92.09,92,92.27,91.68,879.00K,-0.04%
29.05.2014,92.13,91.38,92.13,91.25,728.24K,0.84%
28.05.2014,91.36,91.93,92,90.78,1.04M,-0.45%
27.05.2014,91.77,91.2,91.8,90.86,1.20M,0.55%
26.05.2014,91.27,90.5,91.5,90.34,938.78K,1.55%
23.05.2014,89.88,89.55,90,89.21,1.03M,0.60%
22.05.2014,89.34,88.9,89.65,88.65,1.13M,0.72%
21.05.2014,88.7,87.82,88.75,87.47,1.18M,0.80%
20.05.2014,88,88.35,88.97,87.75,1.07M,-0.20%
19.05.2014,88.18,86.46,88.54,86.13,1.61M,2.02%
16.05.2014,86.43,85.57,86.98,85.55,2.41M,-1.91%
15.05.2014,88.11,89.7,90.3,87.85,2.53M,-1.28%
14.05.2014,89.25,89.79,89.81,88.89,1.30M,-0.22%
13.05.2014,89.45,89.68,89.69,88.98,1.70M,0.85%
12.05.2014,88.7,88.66,88.79,87.84,1.63M,0.66%
09.05.2014,88.12,88.08,88.38,87.69,1.19M,-0.20%
08.05.2014,88.3,88.43,88.91,87.29,2.23M,0.12%
07.05.2014,88.19,88,89.03,87.51,1.65M,-0.28%
06.05.2014,88.44,89.56,90.1,87.81,1.75M,-0.35%
05.05.2014,88.75,89.24,89.24,87.03,1.40M,-0.31%
02.05.2014,89.03,90.72,90.72,88.74,1.17M,-1.28%
30.04.2014,90.18,90.1,90.5,89.29,1.16M,-0.18%
29.04.2014,90.34,90.43,91.17,89.43,1.20M,0.56%
28.04.2014,89.84,89.88,90.27,89.21,903.62K,0.31%
25.04.2014,89.56,90.84,91.05,89.11,1.39M,-2.08%
24.04.2014,91.46,93.21,93.35,89.8,1.94M,-1.32%
23.04.2014,92.68,94.21,94.39,92.44,1.08M,-1.43%
22.04.2014,94.02,92.77,94.02,92.44,1.26M,2.06%
17.04.2014,92.12,90.9,92.15,90.22,1.47M,1.89%
16.04.2014,90.41,89.06,90.41,88.89,1.48M,2.52%
15.04.2014,88.19,90.18,90.57,88.01,1.39M,-2.16%
14.04.2014,90.14,89.12,90.52,89.12,1.18M,-0.08%
11.04.2014,90.21,89.6,90.63,89.05,1.78M,-0.33%
10.04.2014,90.51,91.61,92.1,90.17,1.30M,-0.85%
09.04.2014,91.29,91,91.95,90.81,1.37M,-0.14%
08.04.2014,91.42,92.27,92.5,90.44,1.62M,-0.45%
07.04.2014,91.83,92.52,92.8,91.76,1.31M,-2.15%
04.04.2014,93.85,93.04,94.23,92.53,991.99K,0.87%
03.04.2014,93.04,92.86,93.9,92.39,1.42M,0.42%
02.04.2014,92.65,92.92,93.55,92.27,1.57M,0.61%
01.04.2014,92.09,92.45,92.6,91.69,1.63M,0.51%
31.03.2014,91.62,92.6,92.91,90.92,1.59M,-0.66%
28.03.2014,92.23,91.35,92.67,91.3,1.59M,1.04%
27.03.2014,91.28,90.8,91.28,90.03,1.50M,0.75%
26.03.2014,90.6,89.85,91.24,89.52,1.85M,1.29%
25.03.2014,89.45,89,89.97,87.36,2.23M,1.58%
24.03.2014,88.06,89.5,90.05,88.01,2.13M,-0.38%
21.03.2014,88.4,87.29,88.92,86.99,4.09M,1.26%
20.03.2014,87.3,86.05,88.18,85.8,3.44M,0.81%
19.03.2014,86.6,80.99,87.16,80.3,7.36M,7.28%
18.03.2014,80.72,80.31,81.61,79.51,2.04M,0.80%
17.03.2014,80.08,79.14,80.36,78.34,1.56M,1.03%
14.03.2014,79.26,79.04,79.61,77.58,3.01M,-1.07%
13.03.2014,80.12,80.56,82.88,79.66,2.97M,-0.15%
12.03.2014,80.24,80.75,80.84,79.17,1.53M,-1.19%
11.03.2014,81.21,80.81,81.77,80.69,1.19M,0.86%
10.03.2014,80.52,81.51,82.25,79.83,1.58M,-1.64%
07.03.2014,81.86,83.31,83.62,81.71,1.81M,-1.47%
06.03.2014,83.08,83.02,83.74,82.65,1.47M,0.73%
05.03.2014,82.48,82.68,83.22,82.25,1.50M,-0.36%
04.03.2014,82.78,82.5,83.22,81.74,1.94M,1.38%
03.03.2014,81.65,82.22,83.08,81.54,2.22M,-3.03%
28.02.2014,84.2,83.91,84.21,83.19,1.54M,0.48%
27.02.2014,83.8,84.41,84.89,82.69,1.63M,-0.60%
26.02.2014,84.31,84.16,84.51,83.74,1.47M,0.43%
25.02.2014,83.95,84.77,84.85,83.58,1.57M,-0.76%
24.02.2014,84.59,84.57,85.71,83.84,2.03M,-0.74%
21.02.2014,85.22,84.92,85.39,84.15,1.24M,0.94%
20.02.2014,84.43,83.81,84.67,83.24,1.67M,-0.67%
19.02.2014,85,84.66,85.36,83.92,1.20M,0.45%
18.02.2014,84.62,85,85.15,83.49,1.70M,-0.37%
17.02.2014,84.93,85.96,85.96,84.69,1.19M,-1.24%
14.02.2014,86,85.48,86.36,85.25,1.50M,0.75%
13.02.2014,85.36,84.87,85.54,83.86,1.32M,0.46%
12.02.2014,84.97,84.77,85.67,84.52,1.56M,0.62%
11.02.2014,84.45,83.5,84.45,82.96,2.13M,2.99%
10.02.2014,82,82.35,82.36,81.63,1.56M,0.24%
07.02.2014,81.8,81.9,82.18,80.95,1.57M,0.44%
06.02.2014,81.44,81.48,81.86,80.55,2.80M,1.95%
05.02.2014,79.88,80.37,80.53,79.52,1.73M,-0.51%
04.02.2014,80.29,79.95,80.8,79.04,1.88M,0.38%
03.02.2014,79.99,81.07,81.46,79.89,2.27M,-1.03%
31.01.2014,80.82,80.99,81.13,78.67,2.29M,0.00%
30.01.2014,80.82,80.66,81.29,79.49,1.72M,-0.01%
29.01.2014,80.83,82.78,83.08,78.87,2.67M,-0.86%
28.01.2014,81.53,81.06,81.9,80.6,2.21M,1.36%
27.01.2014,80.44,82.13,82.3,80.44,2.60M,-1.87%
24.01.2014,81.97,84.49,84.88,81.58,2.83M,-3.15%
23.01.2014,84.64,85.5,85.78,84.11,1.68M,-1.27%
22.01.2014,85.73,86.35,86.51,85.27,1.08M,-0.23%
21.01.2014,85.93,86.13,86.54,85.63,939.66K,-0.23%
20.01.2014,86.13,86.12,86.58,85.58,834.72K,-0.09%
17.01.2014,86.21,85.75,86.88,85.74,1.78M,0.83%
16.01.2014,85.5,84.93,85.57,84.49,1.37M,0.64%
15.01.2014,84.96,84.7,85.77,84.61,1.54M,1.00%
14.01.2014,84.12,83.33,84.14,83.11,1.07M,-0.04%
13.01.2014,84.15,83.5,84.23,83.28,1.08M,1.20%
10.01.2014,83.15,83.74,84.18,83.03,1.96M,-0.85%
09.01.2014,83.86,84.13,85.13,83.54,1.30M,-0.70%
08.01.2014,84.45,83.82,84.66,83.73,1.44M,1.08%
07.01.2014,83.55,83.1,84.01,82.41,1.23M,0.67%
06.01.2014,82.99,84,84.53,82.87,987.24K,-1.18%
03.01.2014,83.98,83.63,84.51,83.35,826.29K,0.53%
02.01.2014,83.54,85.9,86.1,83.38,1.50M,-1.97%
30.12.2013,85.22,85.61,85.73,85.22,483.82K,-0.23%
27.12.2013,85.42,85.12,85.69,85.01,805.86K,1.03%
23.12.2013,84.55,84.7,84.95,84.35,820.04K,0.67%
20.12.2013,83.99,83.87,84.35,83.46,2.76M,0.72%
19.12.2013,83.39,82.84,83.6,82.61,1.74M,1.52%
18.12.2013,82.14,81.09,82.14,80.81,1.73M,2.11%
17.12.2013,80.44,80.77,81,80.41,947.91K,-0.59%
16.12.2013,80.92,79.69,81.23,79.35,1.54M,1.42%
13.12.2013,79.79,80.05,80.3,79.67,1.08M,0.01%
12.12.2013,79.78,80.44,80.77,79.33,1.86M,-0.99%
11.12.2013,80.58,80.92,81.38,80.51,1.17M,-0.58%
10.12.2013,81.05,82.14,82.32,80.74,1.21M,-1.29%
09.12.2013,82.11,82.69,82.89,81.78,964.35K,-0.04%
06.12.2013,82.14,82.29,82.63,81.47,1.34M,0.69%
05.12.2013,81.58,82.38,82.49,81.32,1.26M,-1.16%
04.12.2013,82.54,83.79,83.79,81.9,1.94M,-1.17%
03.12.2013,83.52,85.28,85.46,83.37,1.73M,-1.87%
02.12.2013,85.11,84.72,85.44,84.52,914.59K,0.64%
29.11.2013,84.57,84.69,84.99,84.44,669.23K,-0.19%
28.11.2013,84.73,84.96,85.02,84.64,605.63K,-0.08%
27.11.2013,84.8,84.73,85,84.15,726.38K,0.57%
26.11.2013,84.32,84.16,84.84,84.14,993.11K,-0.30%
25.11.2013,84.57,84.18,84.88,83.93,1.36M,0.95%
22.11.2013,83.77,83.37,83.89,83.12,1.10M,0.76%
21.11.2013,83.14,82.54,83.53,82.05,822.60K,-0.17%
20.11.2013,83.28,82.84,83.53,82.65,775.43K,0.31%
19.11.2013,83.02,83.13,83.43,82.59,865.35K,-0.22%
18.11.2013,83.2,81.55,83.27,81.37,1.59M,2.02%
15.11.2013,81.55,81.75,82,80.8,2.01M,-0.06%
14.11.2013,81.6,82,82.31,81.42,1.21M,0.79%
13.11.2013,80.96,81.37,81.38,79.92,1.39M,-0.71%
12.11.2013,81.54,82.03,82.43,81.3,1.28M,-0.65%
11.11.2013,82.07,82,82.2,81.79,759.35K,0.37%
08.11.2013,81.77,81.41,82.14,80.43,1.92M,-0.06%
07.11.2013,81.82,82.15,83.67,81.57,2.41M,-0.41%
06.11.2013,82.16,81.71,82.63,81,1.47M,1.18%
05.11.2013,81.2,81.26,81.99,79.56,4.39M,-2.87%
04.11.2013,83.6,83.15,83.61,82.55,1.15M,1.11%
01.11.2013,82.68,83.36,83.6,82.44,1.06M,-1.03%
31.10.2013,83.54,82.27,83.74,81.95,1.82M,1.03%
30.10.2013,82.69,82.6,83.55,82.31,1.34M,0.58%
29.10.2013,82.21,82.05,83.08,81.38,1.31M,-0.22%
28.10.2013,82.39,84.03,84.05,81.73,1.44M,-1.52%
25.10.2013,83.66,83.28,83.94,82.9,1.53M,0.12%
24.10.2013,83.56,82.57,83.72,82.42,1.69M,1.90%
23.10.2013,82,81.69,82.39,81.36,1.19M,0.18%
22.10.2013,81.85,81.16,82.37,80.72,2.07M,-0.30%
21.10.2013,82.1,82.35,82.49,81.11,970.19K,0.09%
18.10.2013,82.03,82.21,82.39,81.51,2.61M,0.11%
17.10.2013,81.94,82.2,82.71,81,1.44M,-0.32%
16.10.2013,82.2,82.73,82.82,81.67,1.96M,-0.90%
15.10.2013,82.95,81.33,83.3,81.22,2.00M,2.88%
14.10.2013,80.63,80.3,80.65,80.07,582.46K,-0.14%
11.10.2013,80.74,80.84,80.94,80.09,812.14K,0.45%
10.10.2013,80.38,79.27,80.91,79.07,1.30M,2.01%
09.10.2013,78.8,78.39,79.35,78.23,995.23K,0.23%
08.10.2013,78.62,79.17,79.39,78.53,775.01K,-0.69%
07.10.2013,79.17,79.51,79.51,78.25,970.47K,-0.64%
04.10.2013,79.68,79.55,79.85,78.75,972.10K,0.15%
03.10.2013,79.56,79.45,79.91,79.29,689.13K,0.33%
02.10.2013,79.3,80.79,80.79,78.68,1.54M,-1.99%
01.10.2013,80.91,79.97,81.32,79.75,1.27M,1.81%
30.09.2013,79.47,79.38,80.02,78.8,1.01M,-0.79%
27.09.2013,80.1,80.03,80.32,79.38,899.25K,0.48%
26.09.2013,79.72,80.53,80.7,79.47,1.15M,-0.81%
25.09.2013,80.37,80.95,81.11,79.63,1.05M,-0.53%
24.09.2013,80.8,80.57,81.53,80.46,1.27M,0.61%
23.09.2013,80.31,80.79,81.41,80.13,1.20M,-0.20%
20.09.2013,80.47,81.5,81.78,79.87,3.37M,-1.19%
19.09.2013,81.44,81.44,82.44,80.68,2.47M,1.74%
18.09.2013,80.05,80.5,80.52,79.66,1.15M,-0.16%
17.09.2013,80.18,80.55,80.66,79.23,1.39M,-0.50%
16.09.2013,80.58,80.98,81.05,80.08,1.09M,0.85%
13.09.2013,79.9,79.47,79.9,79.25,944.58K,0.44%
12.09.2013,79.55,80,80.04,79.04,1.29M,-0.56%
11.09.2013,80,79.35,80.06,79.17,1.34M,1.09%
10.09.2013,79.14,79,79.96,78.85,1.82M,1.24%
09.09.2013,78.17,77.8,78.69,77.55,1.66M,0.60%
06.09.2013,77.7,77.07,77.89,76.15,2.18M,0.95%
05.09.2013,76.97,74.35,77.13,74.08,4.19M,6.03%
04.09.2013,72.59,72.23,72.59,70.89,1.09M,0.50%
03.09.2013,72.23,72.93,73.12,71.67,923.65K,-0.73%
02.09.2013,72.76,72.33,72.9,72.33,865.10K,2.06%
30.08.2013,71.29,72.43,72.45,71.08,1.42M,-1.55%
29.08.2013,72.41,72.15,72.77,71.74,905.08K,0.92%
28.08.2013,71.75,72.4,72.71,70.57,1.62M,-1.71%
27.08.2013,73,74.9,75.33,72.97,1.69M,-3.21%
26.08.2013,75.42,75.7,75.72,74.98,490.15K,0.03%
23.08.2013,75.4,75.37,75.72,74.55,905.29K,0.29%
22.08.2013,75.18,73.7,75.46,73.66,1.17M,2.01%
21.08.2013,73.7,74,74.26,73.69,809.66K,-0.47%
20.08.2013,74.05,74.47,74.54,73.31,1.27M,-1.31%
19.08.2013,75.03,75.52,75.75,74.88,1.44M,-0.66%
16.08.2013,75.53,74.25,75.7,74.06,1.88M,1.57%
15.08.2013,74.36,74.38,74.57,73.66,878.12K,-0.05%
14.08.2013,74.4,74.22,74.68,74,1.03M,0.58%
13.08.2013,73.97,73.44,74.17,73.25,1.19M,1.11%
12.08.2013,73.16,72.55,73.4,71.13,1.24M,1.19%
09.08.2013,72.3,71.99,72.83,71.8,1.04M,0.86%
08.08.2013,71.68,70.72,71.99,70.21,1.35M,1.47%
07.08.2013,70.64,71.04,71.09,70.08,1.24M,-1.02%
06.08.2013,71.37,72.19,72.51,71.04,1.48M,-1.12%
05.08.2013,72.18,72.75,72.91,71.95,1.18M,-0.41%
02.08.2013,72.48,73.3,73.5,72.07,1.35M,-0.73%
01.08.2013,73.01,73.46,73.55,71.31,2.71M,-0.79%
